student_id,question_id,concept,difficulty,score,time_spent,attempt_no,timestamp
44,68,Concept_2,Hard,0,264,1,2025-12-30 17:12:40.255127
46,63,Concept_6,Easy,0,236,1,2025-12-30 17:12:40.284840
50,51,Concept_2,Hard,1,223,1,2025-12-30 19:12:40.344480
10,36,Concept_2,Easy,1,160,1,2025-12-30 20:12:39.738622
31,23,Concept_2,Hard,1,102,1,2025-12-30 20:12:40.055109
43,33,Concept_7,Hard,1,43,1,2025-12-30 20:12:40.240539
4,74,Concept_3,Medium,1,249,1,2025-12-30 21:12:39.643042
40,31,Concept_3,Medium,1,128,1,2025-12-30 22:12:40.189126
45,11,Concept_2,Easy,0,37,1,2025-12-30 23:12:40.270269
15,78,Concept_2,Easy,0,42,1,2025-12-31 00:12:39.816245
42,21,Concept_3,Medium,0,205,1,2025-12-31 00:12:40.223394
6,57,Concept_8,Hard,0,68,1,2025-12-31 01:12:39.674941
9,1,Concept_2,Easy,1,129,2,2025-12-31 01:12:39.722611
13,26,Concept_6,Easy,0,358,1,2025-12-31 01:12:39.785702
26,50,Concept_1,Easy,0,97,3,2025-12-31 02:12:39.980376
38,78,Concept_2,Easy,1,36,1,2025-12-31 02:12:40.159190
24,70,Concept_8,Hard,0,289,1,2025-12-31 03:12:39.950544
14,55,Concept_4,Hard,0,192,2,2025-12-31 04:12:39.801368
39,58,Concept_2,Easy,1,49,1,2025-12-31 04:12:40.174174
46,79,Concept_7,Medium,0,130,1,2025-12-31 04:12:40.285082
1,79,Concept_7,Medium,0,186,1,2025-12-31 05:12:39.595511
32,42,Concept_7,Easy,1,128,1,2025-12-31 05:12:40.069943
8,32,Concept_4,Hard,0,64,1,2025-12-31 07:12:39.706256
21,60,Concept_4,Hard,1,105,1,2025-12-31 08:12:39.905627
11,9,Concept_7,Medium,0,174,1,2025-12-31 09:12:39.754100
23,64,Concept_5,Hard,0,166,1,2025-12-31 09:12:39.935620
44,9,Concept_7,Medium,0,190,1,2025-12-31 09:12:40.255370
7,50,Concept_1,Easy,1,74,2,2025-12-31 10:12:39.690593
36,16,Concept_4,Hard,0,97,1,2025-12-31 10:12:40.129386
47,5,Concept_2,Easy,1,67,3,2025-12-31 10:12:40.299888
17,40,Concept_2,Hard,0,147,1,2025-12-31 11:12:39.845970
18,68,Concept_2,Hard,1,205,1,2025-12-31 11:12:39.860861
2,31,Concept_3,Medium,0,170,3,2025-12-31 12:12:39.611277
3,42,Concept_7,Easy,0,221,1,2025-12-31 12:12:39.627501
22,42,Concept_7,Easy,1,139,2,2025-12-31 12:12:39.920594
48,73,Concept_4,Easy,1,19,1,2025-12-31 12:12:40.314766
27,54,Concept_3,Medium,0,366,1,2025-12-31 13:12:39.995189
30,13,Concept_5,Easy,0,361,1,2025-12-31 13:12:40.040132
19,64,Concept_5,Hard,1,95,1,2025-12-31 14:12:39.875767
20,67,Concept_7,Easy,0,96,1,2025-12-31 14:12:39.890758
33,31,Concept_3,Medium,1,180,2,2025-12-31 15:12:40.084669
34,44,Concept_3,Hard,1,272,2,2025-12-31 15:12:40.099571
35,79,Concept_7,Medium,0,137,2,2025-12-31 15:12:40.114486
37,78,Concept_2,Easy,0,43,1,2025-12-31 15:12:40.144286
49,80,Concept_4,Medium,0,80,1,2025-12-31 15:12:40.329659
5,77,Concept_1,Hard,0,317,1,2025-12-31 16:12:39.658752
12,24,Concept_4,Easy,1,128,1,2025-12-31 17:12:39.769508
16,9,Concept_7,Medium,1,184,1,2025-12-31 17:12:39.831086
29,39,Concept_5,Hard,1,156,1,2025-12-31 17:12:40.024993
41,73,Concept_4,Easy,1,20,1,2025-12-31 17:12:40.204537
25,80,Concept_4,Medium,0,76,1,2025-12-31 18:12:39.965453
28,17,Concept_1,Hard,0,171,2,2025-12-31 18:12:40.009902
8,12,Concept_2,Medium,0,306,1,2025-12-31 20:12:39.706519
11,79,Concept_7,Medium,0,174,1,2025-12-31 20:12:39.754350
21,70,Concept_8,Hard,0,392,2,2025-12-31 20:12:39.905870
4,49,Concept_6,Medium,1,155,2,2025-12-31 22:12:39.643292
3,15,Concept_5,Hard,0,84,3,2025-12-31 23:12:39.627752
23,24,Concept_4,Easy,1,113,1,2025-12-31 23:12:39.935870
24,71,Concept_2,Easy,0,344,1,2025-12-31 23:12:39.950789
29,20,Concept_8,Hard,0,141,3,2026-01-01 00:12:40.025235
48,25,Concept_7,Medium,1,140,2,2026-01-01 00:12:40.315009
5,6,Concept_1,Hard,1,66,1,2026-01-01 01:12:39.659003
30,28,Concept_5,Easy,0,217,1,2026-01-01 01:12:40.040374
50,42,Concept_7,Easy,1,124,1,2026-01-01 01:12:40.344724
13,71,Concept_2,Easy,1,242,1,2026-01-01 03:12:39.785978
36,47,Concept_1,Hard,0,174,1,2026-01-01 03:12:40.129632
18,19,Concept_2,Medium,0,200,1,2026-01-01 04:12:39.861102
32,15,Concept_5,Hard,0,120,1,2026-01-01 04:12:40.070183
39,55,Concept_4,Hard,0,247,1,2026-01-01 04:12:40.174417
6,79,Concept_7,Medium,1,117,1,2026-01-01 05:12:39.675188
25,26,Concept_6,Easy,1,186,1,2026-01-01 06:12:39.965701
35,29,Concept_6,Easy,0,276,2,2026-01-01 06:12:40.114729
16,62,Concept_4,Easy,1,69,1,2026-01-01 08:12:39.831329
26,10,Concept_3,Easy,1,128,3,2026-01-01 08:12:39.980622
2,6,Concept_1,Hard,1,60,1,2026-01-01 09:12:39.611529
20,8,Concept_5,Easy,0,309,1,2026-01-01 09:12:39.891005
38,77,Concept_1,Hard,1,175,2,2026-01-01 09:12:40.159434
42,67,Concept_7,Easy,1,52,1,2026-01-01 10:12:40.223752
22,70,Concept_8,Hard,0,280,1,2026-01-01 11:12:39.920836
27,25,Concept_7,Medium,1,108,1,2026-01-01 11:12:39.995438
41,65,Concept_4,Hard,0,139,2,2026-01-01 11:12:40.204800
37,70,Concept_8,Hard,1,173,1,2026-01-01 12:12:40.144528
40,3,Concept_2,Hard,1,155,3,2026-01-01 12:12:40.189370
45,79,Concept_7,Medium,0,124,2,2026-01-01 12:12:40.270516
46,68,Concept_2,Hard,0,256,1,2026-01-01 12:12:40.285326
34,19,Concept_2,Medium,1,110,2,2026-01-01 13:12:40.099815
10,55,Concept_4,Hard,1,145,1,2026-01-01 14:12:39.738878
15,42,Concept_7,Easy,0,191,2,2026-01-01 14:12:39.816488
17,63,Concept_6,Easy,1,148,1,2026-01-01 14:12:39.846214
49,25,Concept_7,Medium,1,114,1,2026-01-01 14:12:40.329904
43,4,Concept_7,Easy,1,180,1,2026-01-01 15:12:40.240786
44,36,Concept_2,Easy,1,214,1,2026-01-01 15:12:40.255612
47,39,Concept_5,Hard,0,322,1,2026-01-01 15:12:40.300131
7,30,Concept_7,Hard,0,48,3,2026-01-01 16:12:39.690844
12,17,Concept_1,Hard,0,165,1,2026-01-01 16:12:39.769766
14,64,Concept_5,Hard,0,157,2,2026-01-01 16:12:39.801621
19,60,Concept_4,Hard,0,129,1,2026-01-01 16:12:39.876010
31,22,Concept_4,Hard,1,61,2,2026-01-01 16:12:40.055356
33,72,Concept_6,Easy,1,65,1,2026-01-01 16:12:40.084910
1,17,Concept_1,Hard,0,152,1,2026-01-01 17:12:39.595760
9,1,Concept_2,Easy,0,200,1,2026-01-01 17:12:39.722864
28,36,Concept_2,Easy,0,387,1,2026-01-01 18:12:40.010306
2,61,Concept_1,Easy,1,121,2,2026-01-01 19:12:39.611786
26,54,Concept_3,Medium,0,302,1,2026-01-01 19:12:39.980867
5,65,Concept_4,Hard,0,116,1,2026-01-01 20:12:39.659249
45,28,Concept_5,Easy,0,189,3,2026-01-01 20:12:40.270760
17,34,Concept_6,Easy,1,166,1,2026-01-01 21:12:39.846459
37,20,Concept_8,Hard,0,144,1,2026-01-01 21:12:40.144770
15,61,Concept_1,Easy,1,93,1,2026-01-01 22:12:39.816734
32,10,Concept_3,Easy,1,137,2,2026-01-01 22:12:40.070427
6,28,Concept_5,Easy,1,118,1,2026-01-01 23:12:39.675440
38,10,Concept_3,Easy,1,170,3,2026-01-01 23:12:40.159677
39,51,Concept_2,Hard,0,258,1,2026-01-01 23:12:40.174659
41,64,Concept_5,Hard,0,123,1,2026-01-01 23:12:40.205053
4,25,Concept_7,Medium,0,130,1,2026-01-02 00:12:39.643544
16,13,Concept_5,Easy,0,301,1,2026-01-02 00:12:39.831569
27,40,Concept_2,Hard,0,141,2,2026-01-02 02:12:39.995684
48,54,Concept_3,Medium,1,153,2,2026-01-02 03:12:40.315253
50,54,Concept_3,Medium,0,311,1,2026-01-02 03:12:40.344966
8,73,Concept_4,Easy,1,27,1,2026-01-02 04:12:39.706775
25,64,Concept_5,Hard,0,117,2,2026-01-02 04:12:39.965944
29,45,Concept_5,Hard,0,99,3,2026-01-02 05:12:40.025476
43,17,Concept_1,Hard,0,166,1,2026-01-02 05:12:40.241029
31,66,Concept_8,Easy,0,197,1,2026-01-02 06:12:40.055600
34,72,Concept_6,Easy,0,120,1,2026-01-02 07:12:40.100058
49,66,Concept_8,Easy,1,180,1,2026-01-02 07:12:40.330147
13,43,Concept_1,Hard,1,24,2,2026-01-02 09:12:39.786259
35,13,Concept_5,Easy,1,211,2,2026-01-02 10:12:40.114972
42,6,Concept_1,Hard,0,108,1,2026-01-02 10:12:40.224141
7,69,Concept_6,Medium,1,34,2,2026-01-02 11:12:39.691093
9,48,Concept_8,Easy,0,228,1,2026-01-02 11:12:39.723125
33,7,Concept_7,Easy,0,58,2,2026-01-02 11:12:40.085149
28,59,Concept_2,Medium,0,57,1,2026-01-02 12:12:40.010579
46,26,Concept_6,Easy,1,143,1,2026-01-02 12:12:40.285568
11,64,Concept_5,Hard,0,126,2,2026-01-02 13:12:39.754598
14,22,Concept_4,Hard,0,90,1,2026-01-02 13:12:39.801865
30,71,Concept_2,Easy,0,266,2,2026-01-02 13:12:40.040613
40,26,Concept_6,Easy,0,295,2,2026-01-02 13:12:40.189616
3,35,Concept_8,Easy,1,292,2,2026-01-02 14:12:39.628000
12,40,Concept_2,Hard,0,210,2,2026-01-02 14:12:39.770019
18,21,Concept_3,Medium,0,239,3,2026-01-02 14:12:39.861343
20,35,Concept_8,Easy,1,207,1,2026-01-02 14:12:39.891246
24,38,Concept_7,Medium,1,49,1,2026-01-02 14:12:39.951034
44,4,Concept_7,Easy,0,235,1,2026-01-02 14:12:40.255855
36,72,Concept_6,Easy,1,65,1,2026-01-02 15:12:40.129874
1,19,Concept_2,Medium,1,108,1,2026-01-02 16:12:39.596014
19,78,Concept_2,Easy,1,41,1,2026-01-02 16:12:39.876254
21,69,Concept_6,Medium,0,48,1,2026-01-02 16:12:39.906114
10,59,Concept_2,Medium,1,43,1,2026-01-02 18:12:39.739124
22,28,Concept_5,Easy,0,194,2,2026-01-02 18:12:39.921079
23,42,Concept_7,Easy,1,155,2,2026-01-02 18:12:39.936116
47,42,Concept_7,Easy,1,156,2,2026-01-02 18:12:40.300378
37,63,Concept_6,Easy,1,156,2,2026-01-02 19:12:40.145012
44,39,Concept_5,Hard,0,207,2,2026-01-02 19:12:40.256098
14,54,Concept_3,Medium,1,228,1,2026-01-02 20:12:39.802111
1,10,Concept_3,Easy,1,141,1,2026-01-02 21:12:39.596272
17,22,Concept_4,Hard,0,58,2,2026-01-02 21:12:39.846702
33,19,Concept_2,Medium,0,135,1,2026-01-02 21:12:40.085390
9,7,Concept_7,Easy,1,45,1,2026-01-02 23:12:39.723381
15,35,Concept_8,Easy,1,181,1,2026-01-02 23:12:39.816978
19,78,Concept_2,Easy,1,44,2,2026-01-02 23:12:39.876504
7,8,Concept_5,Easy,1,218,1,2026-01-03 00:12:39.691352
46,61,Concept_1,Easy,0,147,1,2026-01-03 00:12:40.285809
2,4,Concept_7,Easy,0,168,1,2026-01-03 01:12:39.612044
45,1,Concept_2,Easy,1,119,1,2026-01-03 01:12:40.271002
11,78,Concept_2,Easy,1,37,1,2026-01-03 02:12:39.754860
18,37,Concept_7,Hard,1,77,1,2026-01-03 02:12:39.861584
22,25,Concept_7,Medium,0,197,3,2026-01-03 02:12:39.921322
28,15,Concept_5,Hard,0,78,2,2026-01-03 03:12:40.010836
39,8,Concept_5,Easy,1,152,1,2026-01-03 03:12:40.174902
47,62,Concept_4,Easy,1,69,3,2026-01-03 03:12:40.300621
48,49,Concept_6,Medium,1,107,1,2026-01-03 03:12:40.315496
16,10,Concept_3,Easy,1,126,1,2026-01-03 04:12:39.831809
26,78,Concept_2,Easy,0,76,1,2026-01-03 04:12:39.981117
5,79,Concept_7,Medium,1,93,2,2026-01-03 05:12:39.659493
10,32,Concept_4,Hard,1,71,1,2026-01-03 05:12:39.739372
31,47,Concept_1,Hard,0,167,1,2026-01-03 05:12:40.055842
38,5,Concept_2,Easy,1,64,1,2026-01-03 05:12:40.159920
4,22,Concept_4,Hard,1,55,2,2026-01-03 06:12:39.643797
50,38,Concept_7,Medium,1,39,1,2026-01-03 06:12:40.345209
6,13,Concept_5,Easy,0,268,1,2026-01-03 07:12:39.675700
34,80,Concept_4,Medium,0,85,2,2026-01-03 07:12:40.100302
35,66,Concept_8,Easy,0,267,3,2026-01-03 07:12:40.115214
20,2,Concept_4,Easy,1,210,1,2026-01-03 08:12:39.891488
25,73,Concept_4,Easy,1,29,1,2026-01-03 08:12:39.966188
8,16,Concept_4,Hard,0,100,1,2026-01-03 09:12:39.707032
21,4,Concept_7,Easy,1,138,1,2026-01-03 09:12:39.906358
40,76,Concept_2,Medium,0,222,1,2026-01-03 09:12:40.189863
43,46,Concept_3,Medium,0,303,1,2026-01-03 09:12:40.241272
12,38,Concept_7,Medium,1,43,1,2026-01-03 11:12:39.770277
30,70,Concept_8,Hard,0,285,1,2026-01-03 11:12:40.040852
36,48,Concept_8,Easy,1,161,2,2026-01-03 12:12:40.130120
41,67,Concept_7,Easy,0,58,1,2026-01-03 12:12:40.205302
13,65,Concept_4,Hard,0,145,1,2026-01-03 13:12:39.786542
27,25,Concept_7,Medium,0,164,1,2026-01-03 14:12:39.995932
42,6,Concept_1,Hard,1,54,2,2026-01-03 14:12:40.224533
3,6,Concept_1,Hard,0,92,1,2026-01-03 15:12:39.628256
23,18,Concept_5,Easy,1,116,1,2026-01-03 15:12:39.936361
32,54,Concept_3,Medium,1,199,1,2026-01-03 15:12:40.070668
24,30,Concept_7,Hard,0,47,2,2026-01-03 16:12:39.951281
29,6,Concept_1,Hard,0,72,1,2026-01-03 16:12:40.025723
49,67,Concept_7,Easy,1,48,3,2026-01-03 16:12:40.330390
11,66,Concept_8,Easy,0,252,1,2026-01-03 19:12:39.755108
17,36,Concept_2,Easy,1,145,1,2026-01-03 20:12:39.846945
10,77,Concept_1,Hard,0,292,1,2026-01-03 21:12:39.739629
33,41,Concept_6,Easy,1,64,2,2026-01-03 21:12:40.085630
18,11,Concept_2,Easy,0,39,3,2026-01-03 22:12:39.861826
28,26,Concept_6,Easy,1,172,1,2026-01-03 23:12:40.011089
30,32,Concept_4,Hard,0,106,2,2026-01-03 23:12:40.041093
47,3,Concept_2,Hard,0,329,1,2026-01-04 00:12:40.300865
13,47,Concept_1,Hard,0,119,1,2026-01-04 01:12:39.786827
6,54,Concept_3,Medium,0,307,2,2026-01-04 02:12:39.675957
12,1,Concept_2,Easy,0,165,1,2026-01-04 02:12:39.770527
44,42,Concept_7,Easy,1,100,3,2026-01-04 02:12:40.256342
23,24,Concept_4,Easy,0,130,1,2026-01-04 03:12:39.936606
25,46,Concept_3,Medium,0,220,1,2026-01-04 03:12:39.966431
26,45,Concept_5,Hard,0,134,1,2026-01-04 03:12:39.981361
2,49,Concept_6,Medium,0,230,2,2026-01-04 04:12:39.612304
5,25,Concept_7,Medium,0,219,3,2026-01-04 04:12:39.659743
27,4,Concept_7,Easy,1,139,1,2026-01-04 04:12:39.996174
40,5,Concept_2,Easy,1,70,1,2026-01-04 04:12:40.190107
43,43,Concept_1,Hard,0,41,2,2026-01-04 04:12:40.241514
50,35,Concept_8,Easy,1,296,2,2026-01-04 04:12:40.345451
24,33,Concept_7,Hard,0,72,3,2026-01-04 05:12:39.951536
37,20,Concept_8,Hard,1,102,1,2026-01-04 05:12:40.145253
3,36,Concept_2,Easy,1,185,1,2026-01-04 06:12:39.628517
19,67,Concept_7,Easy,0,87,1,2026-01-04 07:12:39.876748
31,35,Concept_8,Easy,0,276,1,2026-01-04 07:12:40.056085
14,4,Concept_7,Easy,0,190,1,2026-01-04 08:12:39.802359
38,76,Concept_2,Medium,0,239,1,2026-01-04 09:12:40.160163
46,71,Concept_2,Easy,1,175,2,2026-01-04 09:12:40.286050
8,34,Concept_6,Easy,0,365,1,2026-01-04 10:12:39.707290
49,59,Concept_2,Medium,1,37,1,2026-01-04 10:12:40.330635
4,78,Concept_2,Easy,1,38,2,2026-01-04 11:12:39.644058
21,1,Concept_2,Easy,1,108,1,2026-01-04 12:12:39.906601
32,67,Concept_7,Easy,1,59,1,2026-01-04 12:12:40.070908
41,48,Concept_8,Easy,1,155,3,2026-01-04 12:12:40.205567
22,46,Concept_3,Medium,0,288,1,2026-01-04 13:12:39.921565
45,22,Concept_4,Hard,0,65,1,2026-01-04 13:12:40.271244
1,36,Concept_2,Easy,0,379,1,2026-01-04 14:12:39.596523
34,19,Concept_2,Medium,0,150,1,2026-01-04 14:12:40.100549
36,50,Concept_1,Easy,1,60,1,2026-01-04 14:12:40.130364
9,31,Concept_3,Medium,0,261,1,2026-01-04 15:12:39.723637
16,55,Concept_4,Hard,0,264,3,2026-01-04 15:12:39.832050
7,24,Concept_4,Easy,1,131,1,2026-01-04 16:12:39.691614
20,9,Concept_7,Medium,0,204,3,2026-01-04 16:12:39.891730
48,60,Concept_4,Hard,0,182,1,2026-01-04 16:12:40.315738
29,9,Concept_7,Medium,0,227,1,2026-01-04 17:12:40.026152
15,70,Concept_8,Hard,0,347,1,2026-01-04 18:12:39.817221
35,21,Concept_3,Medium,0,262,1,2026-01-04 18:12:40.115456
39,11,Concept_2,Easy,1,27,3,2026-01-04 18:12:40.175146
42,56,Concept_5,Medium,0,341,1,2026-01-04 18:12:40.224906
42,67,Concept_7,Easy,1,61,1,2026-01-04 19:12:40.225262
10,13,Concept_5,Easy,1,250,1,2026-01-04 21:12:39.739880
21,41,Concept_6,Easy,0,73,1,2026-01-04 21:12:39.906850
22,47,Concept_1,Hard,0,175,2,2026-01-04 21:12:39.921807
39,63,Concept_6,Easy,0,341,1,2026-01-04 21:12:40.175394
14,52,Concept_2,Hard,0,370,1,2026-01-04 22:12:39.802603
7,65,Concept_4,Hard,0,144,1,2026-01-04 23:12:39.691862
8,45,Concept_5,Hard,0,143,1,2026-01-04 23:12:39.707566
11,61,Concept_1,Easy,0,163,2,2026-01-04 23:12:39.755360
18,54,Concept_3,Medium,0,349,1,2026-01-04 23:12:39.862072
47,68,Concept_2,Hard,0,229,1,2026-01-04 23:12:40.301107
50,52,Concept_2,Hard,1,219,3,2026-01-04 23:12:40.345694
28,37,Concept_7,Hard,0,150,1,2026-01-05 00:12:40.011338
31,33,Concept_7,Hard,0,59,1,2026-01-05 00:12:40.056327
36,28,Concept_5,Easy,0,212,2,2026-01-05 00:12:40.130606
48,17,Concept_1,Hard,0,173,2,2026-01-05 00:12:40.315989
24,25,Concept_7,Medium,0,193,1,2026-01-05 01:12:39.951787
16,35,Concept_8,Easy,1,257,2,2026-01-05 02:12:39.832290
26,28,Concept_5,Easy,0,250,1,2026-01-05 02:12:39.981609
29,13,Concept_5,Easy,0,280,1,2026-01-05 02:12:40.026454
35,26,Concept_6,Easy,1,241,2,2026-01-05 02:12:40.115702
38,37,Concept_7,Hard,0,165,1,2026-01-05 02:12:40.160404
13,62,Concept_4,Easy,1,61,3,2026-01-05 03:12:39.787101
43,54,Concept_3,Medium,0,402,1,2026-01-05 03:12:40.241759
37,41,Concept_6,Easy,1,54,1,2026-01-05 04:12:40.145499
12,65,Concept_4,Hard,0,144,1,2026-01-05 05:12:39.770779
19,18,Concept_5,Easy,1,155,1,2026-01-05 05:12:39.876992
9,46,Concept_3,Medium,0,278,1,2026-01-05 06:12:39.723901
40,28,Concept_5,Easy,0,183,2,2026-01-05 06:12:40.190350
15,20,Concept_8,Hard,1,84,2,2026-01-05 07:12:39.817463
6,40,Concept_2,Hard,0,162,1,2026-01-05 09:12:39.676223
34,22,Concept_4,Hard,0,64,1,2026-01-05 09:12:40.100790
23,28,Concept_5,Easy,1,153,2,2026-01-05 10:12:39.936852
44,50,Concept_1,Easy,1,50,1,2026-01-05 10:12:40.256588
30,33,Concept_7,Hard,0,60,1,2026-01-05 11:12:40.041332
1,53,Concept_3,Hard,0,378,1,2026-01-05 12:12:39.596795
49,71,Concept_2,Easy,0,269,1,2026-01-05 12:12:40.330878
2,13,Concept_5,Easy,0,306,1,2026-01-05 13:12:39.612567
4,37,Concept_7,Hard,1,111,1,2026-01-05 13:12:39.644307
33,6,Concept_1,Hard,0,93,3,2026-01-05 13:12:40.085871
45,55,Concept_4,Hard,0,212,1,2026-01-05 13:12:40.271488
46,22,Concept_4,Hard,1,52,1,2026-01-05 13:12:40.286312
20,54,Concept_3,Medium,0,387,1,2026-01-05 14:12:39.891971
3,55,Concept_4,Hard,0,260,1,2026-01-05 15:12:39.628766
5,42,Concept_7,Easy,1,136,1,2026-01-05 15:12:39.659995
17,14,Concept_2,Medium,0,73,1,2026-01-05 15:12:39.847188
32,57,Concept_8,Hard,0,60,2,2026-01-05 15:12:40.071147
27,60,Concept_4,Hard,0,110,1,2026-01-05 16:12:39.996416
25,22,Concept_4,Hard,0,89,1,2026-01-05 18:12:39.966677
41,37,Concept_7,Hard,0,128,1,2026-01-05 18:12:40.205822
29,20,Concept_8,Hard,0,141,3,2026-01-05 19:12:40.026732
33,66,Concept_8,Easy,1,161,3,2026-01-05 19:12:40.086109
21,28,Concept_5,Easy,0,207,1,2026-01-05 21:12:39.907093
28,2,Concept_4,Easy,0,341,1,2026-01-05 21:12:40.011590
3,23,Concept_2,Hard,0,132,1,2026-01-05 22:12:39.629016
15,79,Concept_7,Medium,0,178,3,2026-01-05 22:12:39.817705
18,66,Concept_8,Easy,1,138,1,2026-01-05 22:12:39.862314
23,34,Concept_6,Easy,1,177,1,2026-01-05 22:12:39.937095
34,24,Concept_4,Easy,0,181,1,2026-01-06 01:12:40.101037
37,47,Concept_1,Hard,1,94,1,2026-01-06 01:12:40.145745
13,11,Concept_2,Easy,1,27,1,2026-01-06 02:12:39.787380
45,7,Concept_7,Easy,1,30,3,2026-01-06 02:12:40.271731
8,70,Concept_8,Hard,0,413,3,2026-01-06 03:12:39.707829
10,64,Concept_5,Hard,1,128,1,2026-01-06 04:12:39.740135
35,50,Concept_1,Easy,1,77,2,2026-01-06 04:12:40.115944
44,80,Concept_4,Medium,0,60,2,2026-01-06 04:12:40.256851
47,14,Concept_2,Medium,1,66,1,2026-01-06 04:12:40.301353
5,47,Concept_1,Hard,0,136,1,2026-01-06 05:12:39.660255
25,29,Concept_6,Easy,1,180,1,2026-01-06 05:12:39.966923
30,14,Concept_2,Medium,0,97,2,2026-01-06 05:12:40.041695
1,25,Concept_7,Medium,1,107,2,2026-01-06 06:12:39.597068
6,64,Concept_5,Hard,0,117,1,2026-01-06 06:12:39.676479
14,68,Concept_2,Hard,1,182,3,2026-01-06 06:12:39.802845
17,55,Concept_4,Hard,0,192,1,2026-01-06 06:12:39.847431
27,26,Concept_6,Easy,1,227,1,2026-01-06 06:12:39.996657
38,72,Concept_6,Easy,1,68,1,2026-01-06 06:12:40.160649
19,28,Concept_5,Easy,0,230,1,2026-01-06 07:12:39.877236
43,30,Concept_7,Hard,1,26,2,2026-01-06 07:12:40.242003
46,21,Concept_3,Medium,1,140,1,2026-01-06 07:12:40.286559
49,17,Concept_1,Hard,0,104,1,2026-01-06 07:12:40.331121
40,80,Concept_4,Medium,1,48,1,2026-01-06 08:12:40.190592
42,72,Concept_6,Easy,1,59,2,2026-01-06 08:12:40.225631
7,62,Concept_4,Easy,1,65,1,2026-01-06 09:12:39.692105
11,38,Concept_7,Medium,1,56,2,2026-01-06 09:12:39.755611
48,32,Concept_4,Hard,0,63,1,2026-01-06 09:12:40.316232
32,51,Concept_2,Hard,0,371,2,2026-01-06 11:12:40.071387
50,22,Concept_4,Hard,1,50,1,2026-01-06 12:12:40.345939
12,65,Concept_4,Hard,0,135,2,2026-01-06 13:12:39.771043
9,73,Concept_4,Easy,1,31,2,2026-01-06 14:12:39.724193
16,71,Concept_2,Easy,1,150,1,2026-01-06 14:12:39.832531
39,32,Concept_4,Hard,0,111,1,2026-01-06 14:12:40.175642
41,28,Concept_5,Easy,1,167,1,2026-01-06 15:12:40.206076
20,27,Concept_1,Medium,1,82,2,2026-01-06 16:12:39.892215
4,73,Concept_4,Easy,1,27,1,2026-01-06 17:12:39.644560
26,42,Concept_7,Easy,0,205,1,2026-01-06 17:12:39.981852
31,15,Concept_5,Hard,0,118,1,2026-01-06 17:12:40.056694
36,55,Concept_4,Hard,0,279,3,2026-01-06 17:12:40.130849
2,59,Concept_2,Medium,0,47,2,2026-01-06 18:12:39.612842
22,63,Concept_6,Easy,0,311,1,2026-01-06 18:12:39.922048
24,48,Concept_8,Easy,1,107,1,2026-01-06 18:12:39.952033
7,32,Concept_4,Hard,0,101,2,2026-01-06 19:12:39.692353
8,34,Concept_6,Easy,0,332,1,2026-01-06 19:12:39.708092
33,34,Concept_6,Easy,1,237,1,2026-01-06 19:12:40.086353
1,10,Concept_3,Easy,1,190,1,2026-01-06 20:12:39.597330
24,18,Concept_5,Easy,1,111,1,2026-01-06 20:12:39.952280
28,4,Concept_7,Easy,1,117,1,2026-01-06 20:12:40.011839
44,39,Concept_5,Hard,0,307,1,2026-01-06 20:12:40.257095
47,74,Concept_3,Medium,0,310,1,2026-01-06 20:12:40.301603
11,65,Concept_4,Hard,0,96,2,2026-01-06 21:12:39.755855
35,16,Concept_4,Hard,0,86,1,2026-01-06 21:12:40.116189
43,25,Concept_7,Medium,1,132,1,2026-01-06 21:12:40.242246
49,72,Concept_6,Easy,1,75,2,2026-01-06 22:12:40.331363
45,21,Concept_3,Medium,0,281,1,2026-01-06 23:12:40.271975
14,21,Concept_3,Medium,1,197,1,2026-01-07 00:12:39.803090
23,53,Concept_3,Hard,0,399,1,2026-01-07 00:12:39.937339
9,38,Concept_7,Medium,0,58,1,2026-01-07 02:12:39.724459
36,17,Concept_1,Hard,0,96,3,2026-01-07 02:12:40.131090
2,64,Concept_5,Hard,0,179,1,2026-01-07 03:12:39.613103
17,60,Concept_4,Hard,0,131,1,2026-01-07 03:12:39.847675
26,27,Concept_1,Medium,0,99,3,2026-01-07 03:12:39.982095
41,12,Concept_2,Medium,1,263,3,2026-01-07 04:12:40.206330
22,21,Concept_3,Medium,1,179,1,2026-01-07 05:12:39.922289
25,44,Concept_3,Hard,0,273,2,2026-01-07 06:12:39.967166
42,79,Concept_7,Medium,0,168,2,2026-01-07 06:12:40.225979
39,54,Concept_3,Medium,0,297,1,2026-01-07 08:12:40.175885
3,24,Concept_4,Easy,1,91,3,2026-01-07 09:12:39.629273
12,17,Concept_1,Hard,0,124,1,2026-01-07 09:12:39.771306
15,57,Concept_8,Hard,0,58,1,2026-01-07 09:12:39.817948
32,73,Concept_4,Easy,1,31,1,2026-01-07 09:12:40.071627
38,40,Concept_2,Hard,0,220,1,2026-01-07 09:12:40.160893
5,9,Concept_7,Medium,0,176,1,2026-01-07 11:12:39.660508
6,49,Concept_6,Medium,0,154,1,2026-01-07 11:12:39.676726
10,74,Concept_3,Medium,0,224,2,2026-01-07 11:12:39.740383
48,8,Concept_5,Easy,1,198,3,2026-01-07 12:12:40.316474
27,1,Concept_2,Easy,1,113,1,2026-01-07 14:12:39.996899
